"hourcombo","unitbox","yday","year","f_rfid","m_rfid","Offset","Limit","Hour","FemFeed","MalFeed","FemTotal","MalTotal","dayhour","Offhour","date","temp","dew","wdir","wspeed","wgust","statpress","skycov","vis","weather","prec","prec_x","Individual_Band","Experiment","Treatment","f_age","jlaydate","Nest_Fate","Nest_Fate_Date",".fledged","Clutch_Size","Brood_Size_Hatching","Day6_Brood_Mass","Brood_Size_Day6","bk","bkc","positive","bka_date","Plasma_Analyzed"
"1_81-173-19","1_81",173,2019,"04198E3A62","04195A2012",18,25.5,19,10,8,43,28,"173-19","18-19",2019-06-22,20,52,"NW",5.8,0,734.568,0,10,"clear",0,"0","272107809","Color_Stressor","Control_Control","ASY",135,"Fledged",2019-06-28,5,6,6,60,5,0.122073578595318,0.877926421404682,299,2019-06-03,"Base/2nd"
"1_81-173-20","1_81",173,2019,"04198E3A62","04195A2012",18,25.5,20,14,10,63,33,"173-20","18-20",2019-06-22,16.11111111,52,"N",3.5,0,734.314,0,10,"clear",0,"0","272107809","Color_Stressor","Control_Control","ASY",135,"Fledged",2019-06-28,5,6,6,60,5,0.122073578595318,0.877926421404682,299,2019-06-03,"Base/2nd"
"1_81-173-21","1_81",173,2019,"04198E3A62","04195A2012",18,25.5,21,NA,3,NA,4,"173-21","18-21",2019-06-22,12.77777778,54,"calm",0,0,734.822,0,10,"clear",0,"0","272107809","Color_Stressor","Control_Control","ASY",135,"Fledged",2019-06-28,5,6,6,60,5,0.122073578595318,0.877926421404682,299,2019-06-03,"Base/2nd"
"1_81-174-5","1_81",174,2019,"04198E3A62","04195A2012",19,NA,5,NA,NA,52,41,"174-5","19-5",2019-06-23,8.888888889,48,"ENE",3.5,0,735.838,0,10,"clear",0,"0","272107809","Color_Stressor","Control_Control","ASY",135,"Fledged",2019-06-28,5,6,6,60,5,0.122073578595318,0.877926421404682,299,2019-06-03,"Base/2nd"
"1_81-174-6","1_81",174,2019,"04198E3A62","04195A2012",19,NA,6,NA,NA,62,33,"174-6","19-6",2019-06-23,12.22222222,54,"ENE",3.5,0,736.092,0,10,"clear",0,"0","272107809","Color_Stressor","Control_Control","ASY",135,"Fledged",2019-06-28,5,6,6,60,5,0.122073578595318,0.877926421404682,299,2019-06-03,"Base/2nd"
"1_81-174-7","1_81",174,2019,"04198E3A62","04195A2012",19,NA,7,NA,NA,49,42,"174-7","19-7",2019-06-23,15.55555556,55,"calm",0,0,736.346,0,10,"clear",0,"0","272107809","Color_Stressor","Control_Control","ASY",135,"Fledged",2019-06-28,5,6,6,60,5,0.122073578595318,0.877926421404682,299,2019-06-03,"Base/2nd"
"1_81-174-8","1_81",174,2019,"04198E3A62","04195A2012",19,NA,8,NA,NA,35,16,"174-8","19-8",2019-06-23,18.33333333,54,"NNW",8.1,0,736.092,0,10,"clear",0,"0","272107809","Color_Stressor","Control_Control","ASY",135,"Fledged",2019-06-28,5,6,6,60,5,0.122073578595318,0.877926421404682,299,2019-06-03,"Base/2nd"
"1_81-174-9","1_81",174,2019,"04198E3A62","04195A2012",19,NA,9,NA,NA,17,20,"174-9","19-9",2019-06-23,19.44444444,55,"NW",9.2,0,735.838,0,10,"clear",0,"0","272107809","Color_Stressor","Control_Control","ASY",135,"Fledged",2019-06-28,5,6,6,60,5,0.122073578595318,0.877926421404682,299,2019-06-03,"Base/2nd"
"1_81-174-10","1_81",174,2019,"04198E3A62","04195A2012",19,NA,10,NA,NA,32,25,"174-10","19-10",2019-06-23,20.55555556,55,"Vrb",6.9,0,735.076,0,10,"clear",0,"0","272107809","Color_Stressor","Control_Control","ASY",135,"Fledged",2019-06-28,5,6,6,60,5,0.122073578595318,0.877926421404682,299,2019-06-03,"Base/2nd"
"1_81-174-11","1_81",174,2019,"04198E3A62","04195A2012",19,NA,11,NA,NA,68,71,"174-11","19-11",2019-06-23,22.22222222,57,"W",9.2,0,734.314,0,10,"clear",0,"0","272107809","Color_Stressor","Control_Control","ASY",135,"Fledged",2019-06-28,5,6,6,60,5,0.122073578595318,0.877926421404682,299,2019-06-03,"Base/2nd"
"1_81-174-12","1_81",174,2019,"04198E3A62","04195A2012",19,NA,12,NA,NA,43,29,"174-12","19-12",2019-06-23,22.77777778,55,"W",8.1,0,733.806,0,10,"clear",0,"0","272107809","Color_Stressor","Control_Control","ASY",135,"Fledged",2019-06-28,5,6,6,60,5,0.122073578595318,0.877926421404682,299,2019-06-03,"Base/2nd"
"1_81-174-13","1_81",174,2019,"04198E3A62","04195A2012",19,NA,13,NA,NA,24,15,"174-13","19-13",2019-06-23,23.88888889,53,"NW",9.2,0,NA,0,10,"clear",0,"0","272107809","Color_Stressor","Control_Control","ASY",135,"Fledged",2019-06-28,5,6,6,60,5,0.122073578595318,0.877926421404682,299,2019-06-03,"Base/2nd"
"1_81-174-14","1_81",174,2019,"04198E3A62","04195A2012",19,NA,14,NA,NA,33,17,"174-14","19-14",2019-06-23,23.88888889,55,"W",10.4,0,733.044,0.2,10,"clear",0,"0","272107809","Color_Stressor","Control_Control","ASY",135,"Fledged",2019-06-28,5,6,6,60,5,0.122073578595318,0.877926421404682,299,2019-06-03,"Base/2nd"
"1_81-174-15","1_81",174,2019,"04198E3A62","04195A2012",19,NA,15,NA,NA,13,18,"174-15","19-15",2019-06-23,25,55,"W",11.5,0,733.298,0,10,"clear",0,"0","272107809","Color_Stressor","Control_Control","ASY",135,"Fledged",2019-06-28,5,6,6,60,5,0.122073578595318,0.877926421404682,299,2019-06-03,"Base/2nd"
"1_81-174-16","1_81",174,2019,"04198E3A62","04195A2012",19,NA,16,NA,NA,31,24,"174-16","19-16",2019-06-23,23.88888889,55,"WNW",10.4,0,733.044,0,10,"clear",0,"0","272107809","Color_Stressor","Control_Control","ASY",135,"Fledged",2019-06-28,5,6,6,60,5,0.122073578595318,0.877926421404682,299,2019-06-03,"Base/2nd"
"1_81-174-17","1_81",174,2019,"04198E3A62","04195A2012",19,NA,17,NA,NA,25,36,"174-17","19-17",2019-06-23,23.88888889,55,"calm",0,0,732.536,0,10,"clear",0,"0","272107809","Color_Stressor","Control_Control","ASY",135,"Fledged",2019-06-28,5,6,6,60,5,0.122073578595318,0.877926421404682,299,2019-06-03,"Base/2nd"
"1_81-174-18","1_81",174,2019,"04198E3A62","04195A2012",19,NA,18,NA,NA,17,25,"174-18","19-18",2019-06-23,23.88888889,55,"WNW",6.9,0,732.282,0,10,"clear",0,"0","272107809","Color_Stressor","Control_Control","ASY",135,"Fledged",2019-06-28,5,6,6,60,5,0.122073578595318,0.877926421404682,299,2019-06-03,"Base/2nd"
"1_81-174-19","1_81",174,2019,"04198E3A62","04195A2012",19,NA,19,NA,NA,7,35,"174-19","19-19",2019-06-23,22.22222222,58,"calm",0,0,731.774,0,10,"clear",0,"0","272107809","Color_Stressor","Control_Control","ASY",135,"Fledged",2019-06-28,5,6,6,60,5,0.122073578595318,0.877926421404682,299,2019-06-03,"Base/2nd"
"1_81-174-20","1_81",174,2019,"04198E3A62","04195A2012",19,NA,20,NA,NA,6,5,"174-20","19-20",2019-06-23,17.22222222,57,"calm",0,0,731.774,0,10,"clear",0,"0","272107809","Color_Stressor","Control_Control","ASY",135,"Fledged",2019-06-28,5,6,6,60,5,0.122073578595318,0.877926421404682,299,2019-06-03,"Base/2nd"
"1_81-174-21","1_81",174,2019,"04198E3A62","04195A2012",19,NA,21,NA,NA,3,4,"174-21","19-21",2019-06-23,15,57,"calm",0,0,732.028,0,10,"clear",0,"0","272107809","Color_Stressor","Control_Control","ASY",135,"Fledged",2019-06-28,5,6,6,60,5,0.122073578595318,0.877926421404682,299,2019-06-03,"Base/2nd"
"1_81-175-5","1_81",175,2019,"04198E3A62","04195A2012",20,NA,5,NA,NA,60,35,"175-5","20-5",2019-06-24,11.11111111,52,"E",6.9,0,731.266,0,10,"clear",0,"0","272107809","Color_Stressor","Control_Control","ASY",135,"Fledged",2019-06-28,5,6,6,60,5,0.122073578595318,0.877926421404682,299,2019-06-03,"Base/2nd"
"1_81-175-6","1_81",175,2019,"04198E3A62","04195A2012",20,NA,6,NA,NA,48,31,"175-6","20-6",2019-06-24,13.88888889,54,"E",4.6,0,731.266,0,10,"clear",0,"0","272107809","Color_Stressor","Control_Control","ASY",135,"Fledged",2019-06-28,5,6,6,60,5,0.122073578595318,0.877926421404682,299,2019-06-03,"Base/2nd"
"1_81-175-7","1_81",175,2019,"04198E3A62","04195A2012",20,NA,7,NA,NA,13,33,"175-7","20-7",2019-06-24,18.33333333,57,"E",4.6,0,731.266,0,10,"clear",0,"0","272107809","Color_Stressor","Control_Control","ASY",135,"Fledged",2019-06-28,5,6,6,60,5,0.122073578595318,0.877926421404682,299,2019-06-03,"Base/2nd"
"1_81-175-8","1_81",175,2019,"04198E3A62","04195A2012",20,NA,8,NA,NA,19,14,"175-8","20-8",2019-06-24,21.11111111,59,"SE",3.5,0,731.266,0,10,"clear",0,"0","272107809","Color_Stressor","Control_Control","ASY",135,"Fledged",2019-06-28,5,6,6,60,5,0.122073578595318,0.877926421404682,299,2019-06-03,"Base/2nd"
"1_86-162-5","1_86",162,2019,"04198E29B8","041917B329",1,136.5,5,7,5,23,14,"162-5","1-5",2019-06-11,12.77777778,52,"WNW",10.4,0,732.79,1,10,"clear",0,"0","278172233","Color_Stressor","Predator_Control","SY",143,"Fledged",2019-07-04,3,5,4,45,4,0.403963414634146,0.596036585365854,164,2019-06-08,"Base/2nd"
"1_86-162-6","1_86",162,2019,"04198E29B8","041917B329",1,136.5,6,8,7,13,36,"162-6","1-6",2019-06-11,12.77777778,52,"WNW",10.4,0,733.298,1,10,"clear",0,"0","278172233","Color_Stressor","Predator_Control","SY",143,"Fledged",2019-07-04,3,5,4,45,4,0.403963414634146,0.596036585365854,164,2019-06-08,"Base/2nd"
"1_86-162-7","1_86",162,2019,"04198E29B8","041917B329",1,136.5,7,5,2,11,3,"162-7","1-7",2019-06-11,12.77777778,51,"NW",10.4,24.2,733.806,1,10,"clear",0,"0","278172233","Color_Stressor","Predator_Control","SY",143,"Fledged",2019-07-04,3,5,4,45,4,0.403963414634146,0.596036585365854,164,2019-06-08,"Base/2nd"
"1_86-162-8","1_86",162,2019,"04198E29B8","041917B329",1,136.5,8,11,5,18,10,"162-8","1-8",2019-06-11,12.77777778,52,"WNW",13.8,0,734.314,1,10,"clear",0,"0","278172233","Color_Stressor","Predator_Control","SY",143,"Fledged",2019-07-04,3,5,4,45,4,0.403963414634146,0.596036585365854,164,2019-06-08,"Base/2nd"
"1_86-162-9","1_86",162,2019,"04198E29B8","041917B329",1,136.5,9,4,3,8,5,"162-9","1-9",2019-06-11,13.88888889,52,"NW",12.7,0,735.076,1,10,"clear",0,"0","278172233","Color_Stressor","Predator_Control","SY",143,"Fledged",2019-07-04,3,5,4,45,4,0.403963414634146,0.596036585365854,164,2019-06-08,"Base/2nd"
"1_86-162-10","1_86",162,2019,"04198E29B8","041917B329",1,136.5,10,6,4,6,10,"162-10","1-10",2019-06-11,15.55555556,50,"NW",17.3,25.3,735.33,0.8,10,"clear",0,"0","278172233","Color_Stressor","Predator_Control","SY",143,"Fledged",2019-07-04,3,5,4,45,4,0.403963414634146,0.596036585365854,164,2019-06-08,"Base/2nd"
"1_86-162-11","1_86",162,2019,"04198E29B8","041917B329",1,136.5,11,6,3,20,9,"162-11","1-11",2019-06-11,17.22222222,48,"NW",18.4,23,735.33,0.5,10,"clear",0,"0","278172233","Color_Stressor","Predator_Control","SY",143,"Fledged",2019-07-04,3,5,4,45,4,0.403963414634146,0.596036585365854,164,2019-06-08,"Base/2nd"
"1_86-162-12","1_86",162,2019,"04198E29B8","041917B329",1,136.5,12,6,3,7,7,"162-12","1-12",2019-06-11,17.77777778,48,"NNW",19.6,29.9,735.33,0.5,10,"clear",0,"0","278172233","Color_Stressor","Predator_Control","SY",143,"Fledged",2019-07-04,3,5,4,45,4,0.403963414634146,0.596036585365854,164,2019-06-08,"Base/2nd"
"1_86-162-13","1_86",162,2019,"04198E29B8","041917B329",1,136.5,13,6,8,17,20,"162-13","1-13",2019-06-11,18.88888889,48,"NW",19.6,29.9,735.33,0.5,10,"clear",0,"0","278172233","Color_Stressor","Predator_Control","SY",143,"Fledged",2019-07-04,3,5,4,45,4,0.403963414634146,0.596036585365854,164,2019-06-08,"Base/2nd"
"1_86-162-14","1_86",162,2019,"04198E29B8","041917B329",1,136.5,14,5,4,10,11,"162-14","1-14",2019-06-11,20,48,"WNW",23,26.5,735.584,0.5,10,"clear",0,"0","278172233","Color_Stressor","Predator_Control","SY",143,"Fledged",2019-07-04,3,5,4,45,4,0.403963414634146,0.596036585365854,164,2019-06-08,"Base/2nd"
"1_86-162-15","1_86",162,2019,"04198E29B8","041917B329",1,136.5,15,7,6,11,12,"162-15","1-15",2019-06-11,20,46,"NW",20.7,27.6,735.584,0.5,10,"clear",0,"0","278172233","Color_Stressor","Predator_Control","SY",143,"Fledged",2019-07-04,3,5,4,45,4,0.403963414634146,0.596036585365854,164,2019-06-08,"Base/2nd"
"1_86-162-16","1_86",162,2019,"04198E29B8","041917B329",1,136.5,16,7,4,20,6,"162-16","1-16",2019-06-11,18.88888889,48,"NNW",13.8,20.7,735.838,0.5,10,"clear",0,"0","278172233","Color_Stressor","Predator_Control","SY",143,"Fledged",2019-07-04,3,5,4,45,4,0.403963414634146,0.596036585365854,164,2019-06-08,"Base/2nd"
"1_86-162-17","1_86",162,2019,"04198E29B8","041917B329",1,136.5,17,8,7,18,16,"162-17","1-17",2019-06-11,18.88888889,46,"NNW",12.7,23,736.092,0,10,"clear",0,"0","278172233","Color_Stressor","Predator_Control","SY",143,"Fledged",2019-07-04,3,5,4,45,4,0.403963414634146,0.596036585365854,164,2019-06-08,"Base/2nd"
"1_86-162-18","1_86",162,2019,"04198E29B8","041917B329",1,136.5,18,8,11,23,24,"162-18","1-18",2019-06-11,17.77777778,45,"NNW",9.2,0,736.092,0.5,10,"clear",0,"0","278172233","Color_Stressor","Predator_Control","SY",143,"Fledged",2019-07-04,3,5,4,45,4,0.403963414634146,0.596036585365854,164,2019-06-08,"Base/2nd"
"1_86-162-19","1_86",162,2019,"04198E29B8","041917B329",1,136.5,19,10,7,14,18,"162-19","1-19",2019-06-11,17.22222222,46,"N",5.8,0,736.092,0,10,"clear",0,"0","278172233","Color_Stressor","Predator_Control","SY",143,"Fledged",2019-07-04,3,5,4,45,4,0.403963414634146,0.596036585365854,164,2019-06-08,"Base/2nd"
"1_86-162-20","1_86",162,2019,"04198E29B8","041917B329",1,136.5,20,12,11,15,28,"162-20","1-20",2019-06-11,12.22222222,48,"NE",3.5,0,736.092,0,10,"clear",0,"0","278172233","Color_Stressor","Predator_Control","SY",143,"Fledged",2019-07-04,3,5,4,45,4,0.403963414634146,0.596036585365854,164,2019-06-08,"Base/2nd"
"1_86-162-21","1_86",162,2019,"04198E29B8","041917B329",1,136.5,21,2,NA,8,NA,"162-21","1-21",2019-06-11,10,48,"calm",0,0,736.346,0,10,"clear",0,"0","278172233","Color_Stressor","Predator_Control","SY",143,"Fledged",2019-07-04,3,5,4,45,4,0.403963414634146,0.596036585365854,164,2019-06-08,"Base/2nd"
"1_86-163-5","1_86",163,2019,"04198E29B8","041917B329",2,136.5,5,4,2,11,12,"163-5","2-5",2019-06-12,7.222222222,45,"ENE",6.9,0,737.616,0,10,"clear",0,"0","278172233","Color_Stressor","Predator_Control","SY",143,"Fledged",2019-07-04,3,5,4,45,4,0.403963414634146,0.596036585365854,164,2019-06-08,"Base/2nd"
"1_86-163-6","1_86",163,2019,"04198E29B8","041917B329",2,136.5,6,6,6,14,17,"163-6","2-6",2019-06-12,8.888888889,46,"E",4.6,0,737.87,0,10,"clear",0,"0","278172233","Color_Stressor","Predator_Control","SY",143,"Fledged",2019-07-04,3,5,4,45,4,0.403963414634146,0.596036585365854,164,2019-06-08,"Base/2nd"
"1_86-163-7","1_86",163,2019,"04198E29B8","041917B329",2,136.5,7,9,8,21,30,"163-7","2-7",2019-06-12,12.77777778,49,"calm",0,0,738.124,0,10,"clear",0,"0","278172233","Color_Stressor","Predator_Control","SY",143,"Fledged",2019-07-04,3,5,4,45,4,0.403963414634146,0.596036585365854,164,2019-06-08,"Base/2nd"
"1_86-163-8","1_86",163,2019,"04198E29B8","041917B329",2,136.5,8,9,8,13,22,"163-8","2-8",2019-06-12,17.22222222,52,"SE",5.8,0,737.87,0,10,"clear",0,"0","278172233","Color_Stressor","Predator_Control","SY",143,"Fledged",2019-07-04,3,5,4,45,4,0.403963414634146,0.596036585365854,164,2019-06-08,"Base/2nd"
"1_86-163-9","1_86",163,2019,"04198E29B8","041917B329",2,136.5,9,8,4,72,24,"163-9","2-9",2019-06-12,17.77777778,50,"SSE",10.4,0,737.87,0.2,10,"clear",0,"0","278172233","Color_Stressor","Predator_Control","SY",143,"Fledged",2019-07-04,3,5,4,45,4,0.403963414634146,0.596036585365854,164,2019-06-08,"Base/2nd"
"1_86-163-10","1_86",163,2019,"04198E29B8","041917B329",2,136.5,10,12,7,29,17,"163-10","2-10",2019-06-12,19.44444444,48,"S",5.8,0,737.616,0,10,"clear",0,"0","278172233","Color_Stressor","Predator_Control","SY",143,"Fledged",2019-07-04,3,5,4,45,4,0.403963414634146,0.596036585365854,164,2019-06-08,"Base/2nd"
"1_86-163-11","1_86",163,2019,"04198E29B8","041917B329",2,136.5,11,8,4,31,11,"163-11","2-11",2019-06-12,21.11111111,50,"SE",11.5,0,737.108,0,10,"clear",0,"0","278172233","Color_Stressor","Predator_Control","SY",143,"Fledged",2019-07-04,3,5,4,45,4,0.403963414634146,0.596036585365854,164,2019-06-08,"Base/2nd"
"1_86-163-12","1_86",163,2019,"04198E29B8","041917B329",2,136.5,12,10,7,72,19,"163-12","2-12",2019-06-12,21.11111111,48,"SSE",13.8,17.3,736.6,0,10,"clear",0,"0","278172233","Color_Stressor","Predator_Control","SY",143,"Fledged",2019-07-04,3,5,4,45,4,0.403963414634146,0.596036585365854,164,2019-06-08,"Base/2nd"
"1_86-163-13","1_86",163,2019,"04198E29B8","041917B329",2,136.5,13,9,6,17,10,"163-13","2-13",2019-06-12,22.22222222,48,"SSE",6.9,0,735.838,0,10,"clear",0,"0","278172233","Color_Stressor","Predator_Control","SY",143,"Fledged",2019-07-04,3,5,4,45,4,0.403963414634146,0.596036585365854,164,2019-06-08,"Base/2nd"
"1_86-163-14","1_86",163,2019,"04198E29B8","041917B329",2,136.5,14,9,5,23,10,"163-14","2-14",2019-06-12,22.77777778,50,"SSE",11.5,16.1,735.33,0,10,"clear",0,"0","278172233","Color_Stressor","Predator_Control","SY",143,"Fledged",2019-07-04,3,5,4,45,4,0.403963414634146,0.596036585365854,164,2019-06-08,"Base/2nd"
"1_86-163-15","1_86",163,2019,"04198E29B8","041917B329",2,136.5,15,11,3,37,11,"163-15","2-15",2019-06-12,22.22222222,48,"S",13.8,19.6,734.568,0,10,"clear",0,"0","278172233","Color_Stressor","Predator_Control","SY",143,"Fledged",2019-07-04,3,5,4,45,4,0.403963414634146,0.596036585365854,164,2019-06-08,"Base/2nd"
"1_86-163-16","1_86",163,2019,"04198E29B8","041917B329",2,136.5,16,10,3,26,8,"163-16","2-16",2019-06-12,22.22222222,47,"SSE",16.1,0,734.314,0,10,"clear",0,"0","278172233","Color_Stressor","Predator_Control","SY",143,"Fledged",2019-07-04,3,5,4,45,4,0.403963414634146,0.596036585365854,164,2019-06-08,"Base/2nd"
"1_86-163-17","1_86",163,2019,"04198E29B8","041917B329",2,136.5,17,11,2,43,5,"163-17","2-17",2019-06-12,22.22222222,46,"SSE",17.3,0,734.06,0,10,"clear",0,"0","278172233","Color_Stressor","Predator_Control","SY",143,"Fledged",2019-07-04,3,5,4,45,4,0.403963414634146,0.596036585365854,164,2019-06-08,"Base/2nd"
"1_86-163-18","1_86",163,2019,"04198E29B8","041917B329",2,136.5,18,12,9,17,18,"163-18","2-18",2019-06-12,21.11111111,46,"SSE",8.1,0,733.806,0,10,"clear",0,"0","278172233","Color_Stressor","Predator_Control","SY",143,"Fledged",2019-07-04,3,5,4,45,4,0.403963414634146,0.596036585365854,164,2019-06-08,"Base/2nd"
"1_86-163-19","1_86",163,2019,"04198E29B8","041917B329",2,136.5,19,11,11,15,19,"163-19","2-19",2019-06-12,18.88888889,48,"SE",4.6,0,734.06,0,10,"clear",0,"0","278172233","Color_Stressor","Predator_Control","SY",143,"Fledged",2019-07-04,3,5,4,45,4,0.403963414634146,0.596036585365854,164,2019-06-08,"Base/2nd"
"1_86-163-20","1_86",163,2019,"04198E29B8","041917B329",2,136.5,20,11,9,30,24,"163-20","2-20",2019-06-12,17.22222222,48,"E",4.6,0,733.552,0,10,"clear",0,"0","278172233","Color_Stressor","Predator_Control","SY",143,"Fledged",2019-07-04,3,5,4,45,4,0.403963414634146,0.596036585365854,164,2019-06-08,"Base/2nd"
"1_86-164-5","1_86",164,2019,"04198E29B8","041917B329",3,136.5,5,5,2,5,5,"164-5","3-5",2019-06-13,13.88888889,52,"SE",13.8,19.6,730.25,1,10,"clear",0,"0","278172233","Color_Stressor","Predator_Control","SY",143,"Fledged",2019-07-04,3,5,4,45,4,0.403963414634146,0.596036585365854,164,2019-06-08,"Base/2nd"
"1_86-164-6","1_86",164,2019,"04198E29B8","041917B329",3,136.5,6,6,6,15,15,"164-6","3-6",2019-06-13,13.88888889,50,"SSE",15,25.3,729.996,1,10,"clear",0,"0","278172233","Color_Stressor","Predator_Control","SY",143,"Fledged",2019-07-04,3,5,4,45,4,0.403963414634146,0.596036585365854,164,2019-06-08,"Base/2nd"
"1_86-164-7","1_86",164,2019,"04198E29B8","041917B329",3,136.5,7,5,1,5,2,"164-7","3-7",2019-06-13,13.88888889,50,"SE",9.2,16.1,729.488,0.8,10,"clear",0,"0","278172233","Color_Stressor","Predator_Control","SY",143,"Fledged",2019-07-04,3,5,4,45,4,0.403963414634146,0.596036585365854,164,2019-06-08,"Base/2nd"
"1_86-164-8","1_86",164,2019,"04198E29B8","041917B329",3,136.5,8,5,1,6,2,"164-8","3-8",2019-06-13,12.77777778,50,"SE",9.2,0,729.488,1,10,"clear",0,"0","278172233","Color_Stressor","Predator_Control","SY",143,"Fledged",2019-07-04,3,5,4,45,4,0.403963414634146,0.596036585365854,164,2019-06-08,"Base/2nd"
"1_86-164-9","1_86",164,2019,"04198E29B8","041917B329",3,136.5,9,3,2,3,5,"164-9","3-9",2019-06-13,13.88888889,50,"SE",11.5,26.5,728.98,1,10,"clear",0,"0","278172233","Color_Stressor","Predator_Control","SY",143,"Fledged",2019-07-04,3,5,4,45,4,0.403963414634146,0.596036585365854,164,2019-06-08,"Base/2nd"
"1_86-164-10","1_86",164,2019,"04198E29B8","041917B329",3,136.5,10,5,3,5,5,"164-10","3-10",2019-06-13,13.88888889,51,"SSE",13.8,19.6,728.218,0.8,10,"clear",0,"0","278172233","Color_Stressor","Predator_Control","SY",143,"Fledged",2019-07-04,3,5,4,45,4,0.403963414634146,0.596036585365854,164,2019-06-08,"Base/2nd"
"1_86-164-11","1_86",164,2019,"04198E29B8","041917B329",3,136.5,11,5,1,6,1,"164-11","3-11",2019-06-13,13.88888889,52,"SSE",15,18.4,727.964,1,10,"clear",0,"0","278172233","Color_Stressor","Predator_Control","SY",143,"Fledged",2019-07-04,3,5,4,45,4,0.403963414634146,0.596036585365854,164,2019-06-08,"Base/2nd"
"1_86-164-12","1_86",164,2019,"04198E29B8","041917B329",3,136.5,12,4,NA,4,NA,"164-12","3-12",2019-06-13,13.88888889,54,"SSE",8.1,0,727.71,1,8,"light rain",0.0127,"<0.0254","278172233","Color_Stressor","Predator_Control","SY",143,"Fledged",2019-07-04,3,5,4,45,4,0.403963414634146,0.596036585365854,164,2019-06-08,"Base/2nd"
"1_86-164-13","1_86",164,2019,"04198E29B8","041917B329",3,136.5,13,3,NA,4,NA,"164-13","3-13",2019-06-13,12.77777778,55,"SSE",9.2,0,727.456,1,5,"moderate rain fog/mist",0.6604,"0.6604","278172233","Color_Stressor","Predator_Control","SY",143,"Fledged",2019-07-04,3,5,4,45,4,0.403963414634146,0.596036585365854,164,2019-06-08,"Base/2nd"
"1_86-164-14","1_86",164,2019,"04198E29B8","041917B329",3,136.5,14,2,NA,3,NA,"164-14","3-14",2019-06-13,12.77777778,55,"SE",12.7,0,726.948,1,9,"light rain",0.4064,"0.4064","278172233","Color_Stressor","Predator_Control","SY",143,"Fledged",2019-07-04,3,5,4,45,4,0.403963414634146,0.596036585365854,164,2019-06-08,"Base/2nd"
"1_86-164-16","1_86",164,2019,"04198E29B8","041917B329",3,136.5,16,4,5,4,7,"164-16","3-16",2019-06-13,15.55555556,57,"SE",9.2,18.4,725.678,0.8,10,"clear",0.0127,"<0.0254","278172233","Color_Stressor","Predator_Control","SY",143,"Fledged",2019-07-04,3,5,4,45,4,0.403963414634146,0.596036585365854,164,2019-06-08,"Base/2nd"
"1_86-164-17","1_86",164,2019,"04198E29B8","041917B329",3,136.5,17,8,4,10,8,"164-17","3-17",2019-06-13,16.11111111,55,"S",11.5,0,725.932,1,10,"clear",0,"0","278172233","Color_Stressor","Predator_Control","SY",143,"Fledged",2019-07-04,3,5,4,45,4,0.403963414634146,0.596036585365854,164,2019-06-08,"Base/2nd"
"1_86-164-18","1_86",164,2019,"04198E29B8","041917B329",3,136.5,18,7,8,12,18,"164-18","3-18",2019-06-13,16.11111111,57,"SSE",8.1,0,725.678,0.8,10,"clear",0,"0","278172233","Color_Stressor","Predator_Control","SY",143,"Fledged",2019-07-04,3,5,4,45,4,0.403963414634146,0.596036585365854,164,2019-06-08,"Base/2nd"
